date,Spot_Price_SPEL,Future_M1_Price,Future_M1_OpenInterest,Future_M2_Price,Future_M2_OpenInterest,Future_M3_Price,Future_M3_OpenInterest,Future_M4_Price,Future_M4_OpenInterest,Future_M5_Price,Future_M5_OpenInterest,Future_M6_Price,Future_M6_OpenInterest
2020-08-18,38.51,38.6,1132.0,40.65,55.0,42.17,10.0,44.67,4.0,43.11,0.0,45.98,0.0
2020-08-19,34.9,38.5,1132.0,41.35,65.0,42.39,10.0,44.5,54.0,43.55,0.0,46.45,0.0
2020-08-20,34.5,38.4,1130.0,41.35,70.0,42.76,10.0,44.89,54.0,43.11,0.0,45.98,0.0
2020-08-21,33.58,37.25,1135.0,40.75,70.0,41.9,10.0,43.35,54.0,42.84,0.0,45.7,0.0
2020-08-22,32.17,37.25,1135.0,40.75,70.0,41.9,10.0,43.35,54.0,42.84,0.0,45.7,0.0
2020-08-23,29.22,37.25,1135.0,40.75,70.0,41.9,10.0,43.35,54.0,42.84,0.0,45.7,0.0
2020-08-24,38.7,39.0,1137.0,41.65,70.0,42.62,10.0,44.13,54.0,43.2,0.0,46.09,0.0
2020-08-25,39.85,40.0,1147.0,42.4,85.0,43.28,10.0,44.81,54.0,43.4,0.0,46.3,0.0
2020-08-26,39.49,41.15,1147.0,43.75,95.0,45.03,10.0,46.23,54.0,44.53,0.0,47.51,0.0
2020-08-27,46.25,41.0,1147.0,44.0,96.0,44.9,10.0,46.1,54.0,44.38,0.0,47.35,0.0
2020-08-28,39.8,44.0,1145.0,46.75,101.0,46.39,10.0,46.5,54.0,46.15,0.0,49.24,0.0
2020-08-29,30.96,44.0,1145.0,46.75,101.0,46.39,10.0,46.5,54.0,46.15,0.0,49.24,0.0
2020-08-30,33.75,44.0,1145.0,46.75,101.0,46.39,10.0,46.5,54.0,46.15,0.0,49.24,0.0
2020-08-31,42.01,42.62,1145.0,44.95,101.0,47.83,10.0,47.95,54.0,45.61,0.0,48.66,0.0
2020-09-01,46.01,45.5,116.0,46.0,10.0,46.2,54.0,46.25,0.0,49.34,0.0,45.63,0.0
2020-09-02,44.2,45.55,116.0,46.15,10.0,45.56,54.0,46.01,0.0,49.08,0.0,45.39,0.0
2020-09-03,46.16,45.79,116.0,46.54,10.0,45.69,54.0,45.66,0.0,48.71,0.0,45.05,0.0
2020-09-04,43.97,45.85,126.0,46.62,10.0,46.0,54.0,45.66,0.0,48.71,0.0,45.05,0.0
2020-09-05,35.2,45.85,126.0,46.62,10.0,46.0,54.0,45.66,0.0,48.71,0.0,45.05,0.0
2020-09-06,31.67,45.85,126.0,46.62,10.0,46.0,54.0,45.66,0.0,48.71,0.0,45.05,0.0
2020-09-07,39.53,45.5,131.0,45.96,10.0,45.5,54.0,45.37,0.0,48.4,0.0,44.76,0.0
2020-09-08,41.54,44.4,121.0,45.5,10.0,45.71,54.0,45.02,0.0,48.03,0.0,44.42,0.0
2020-09-09,46.08,43.75,119.0,45.25,10.0,45.42,54.0,44.38,0.0,47.35,0.0,43.79,0.0
2020-09-10,45.1,43.35,124.0,45.5,10.0,46.47,54.0,44.67,0.0,47.66,0.0,44.08,0.0
2020-09-11,46.96,42.95,129.0,45.15,10.0,46.02,54.0,44.97,0.0,47.98,0.0,44.37,0.0
2020-09-12,40.39,42.95,129.0,45.15,10.0,46.02,54.0,44.97,0.0,47.98,0.0,44.37,0.0
2020-09-13,35.06,42.95,129.0,45.15,10.0,46.02,54.0,44.97,0.0,47.98,0.0,44.37,0.0
2020-09-14,43.49,43.7,129.0,45.7,10.0,47.11,54.0,45.76,0.0,48.82,0.0,45.15,0.0
2020-09-15,48.9,43.9,129.0,46.5,10.0,45.54,54.0,45.66,0.0,48.71,0.0,45.05,0.0
2020-09-16,51.05,43.7,131.0,46.35,20.0,47.07,54.0,47.55,0.0,48.71,0.0,45.05,0.0
2020-09-17,47.11,42.7,131.0,46.24,20.0,46.55,54.0,47.55,0.0,48.07,0.0,44.46,0.0
2020-09-18,43.38,42.29,131.0,45.65,20.0,45.9,54.0,47.55,0.0,47.91,0.0,44.32,0.0
2020-09-19,39.34,42.29,131.0,45.65,20.0,45.9,54.0,47.55,0.0,47.91,0.0,44.32,0.0
2020-09-20,39.17,42.29,131.0,45.65,20.0,45.9,54.0,47.55,0.0,47.91,0.0,44.32,0.0
2020-09-21,49.26,42.1,131.0,44.95,25.0,44.98,54.0,46.63,0.0,46.51,0.0,43.02,0.0
2020-09-22,50.67,41.75,138.0,45.19,25.0,45.1,54.0,46.75,0.0,46.29,0.0,42.81,0.0
2020-09-23,44.98,41.55,138.0,44.79,25.0,44.79,54.0,46.75,0.0,45.97,0.0,42.51,0.0
2020-09-24,39.72,41.45,134.0,44.9,32.0,44.79,54.0,46.9,0.0,45.97,0.0,42.51,0.0
2020-09-25,26.89,40.79,134.0,44.5,32.0,44.7,54.0,46.8,0.0,45.87,0.0,42.42,0.0
2020-09-26,29.25,40.79,134.0,44.5,32.0,44.7,54.0,46.8,0.0,45.87,0.0,42.42,0.0
2020-09-27,24.72,40.79,134.0,44.5,32.0,44.7,54.0,46.8,0.0,45.87,0.0,42.42,0.0
2020-09-28,41.43,40.69,139.0,44.86,37.0,45.01,54.0,47.41,0.0,46.47,0.0,42.97,0.0
2020-09-29,48.35,40.5,1393.0,45.75,1421.0,45.5,1395.0,47.32,0.0,46.38,0.0,42.89,0.0
2020-09-30,49.15,40.5,1415.0,45.3,1421.0,45.3,1395.0,47.32,0.0,46.38,0.0,42.89,0.0
2020-10-01,41.48,43.6,1441.0,43.5,1425.0,46.28,0.0,45.36,0.0,41.94,0.0,39.38,0.0
2020-10-02,24.8,43.1,1443.0,43.25,1425.0,45.76,0.0,44.85,0.0,41.47,0.0,38.95,0.0
2020-10-03,19.13,43.1,1443.0,43.25,1425.0,45.76,0.0,44.85,0.0,41.47,0.0,38.95,0.0
2020-10-04,14.4,43.1,1443.0,43.25,1425.0,45.76,0.0,44.85,0.0,41.47,0.0,38.95,0.0
2020-10-05,35.12,43.8,1444.0,43.75,1425.0,45.81,0.0,44.9,0.0,41.52,0.0,39.14,0.0
2020-10-06,41.0,43.6,1447.0,43.4,1425.0,45.76,0.0,44.85,0.0,41.47,0.0,39.24,0.0
2020-10-07,43.02,43.25,1467.0,43.5,1427.0,46.28,0.0,45.36,0.0,41.94,0.0,39.14,0.0
2020-10-08,43.95,43.0,1467.0,44.1,1437.0,45.64,0.0,45.36,0.0,41.36,0.0,38.97,0.0
2020-10-09,44.39,42.5,1470.0,43.9,1444.0,45.4,0.0,45.12,0.0,41.14,0.0,38.76,0.0
2020-10-10,32.49,42.5,1470.0,43.9,1444.0,45.4,0.0,45.12,0.0,41.14,0.0,38.76,0.0
2020-10-11,27.84,42.5,1470.0,43.9,1444.0,45.4,0.0,45.12,0.0,41.14,0.0,38.76,0.0
2020-10-12,38.38,41.15,1470.0,42.8,1444.0,45.3,0.0,45.02,0.0,41.05,0.0,38.57,0.0
2020-10-13,40.47,40.65,1470.0,42.6,1449.0,45.04,0.0,44.76,0.0,40.82,0.0,38.18,0.0
2020-10-14,36.74,40.9,1470.0,42.9,1449.0,45.56,0.0,45.27,0.0,41.29,0.0,38.42,0.0
2020-10-15,39.33,40.5,1500.0,42.8,1464.0,45.4,0.0,45.12,0.0,41.15,0.0,38.46,0.0
2020-10-16,43.33,40.75,1505.0,42.85,1464.0,45.71,0.0,45.43,0.0,41.43,0.0,38.37,0.0
2020-10-17,42.37,40.75,1505.0,42.85,1464.0,45.71,0.0,45.43,0.0,41.43,0.0,38.37,0.0
2020-10-18,40.26,40.75,1505.0,42.85,1464.0,45.71,0.0,45.43,0.0,41.43,0.0,38.37,0.0
2020-10-19,35.71,41.0,1505.0,43.0,1464.0,45.55,0.0,45.28,0.0,41.29,0.0,38.47,0.0
2020-10-20,36.03,42.15,1505.0,43.0,1464.0,45.24,0.0,44.97,0.0,41.01,0.0,38.18,0.0
2020-10-21,36.58,42.7,1505.0,43.5,1464.0,45.55,0.0,45.28,0.0,41.29,0.0,38.08,0.0
2020-10-22,45.22,44.25,1503.0,45.4,1444.0,47.42,0.0,46.53,0.0,42.72,0.0,38.46,0.0
2020-10-23,45.19,45.45,1503.0,46.0,1444.0,47.91,0.0,47.01,0.0,43.17,0.0,38.95,0.0
2020-10-24,32.25,45.45,1503.0,46.0,1444.0,47.91,0.0,47.01,0.0,43.17,0.0,38.95,0.0
2020-10-25,14.78,45.45,1503.0,46.0,1444.0,47.91,0.0,47.01,0.0,43.17,0.0,38.95,0.0
2020-10-26,34.43,44.0,1503.0,44.85,1469.0,47.0,0.0,46.13,0.0,42.36,0.0,37.89,0.0
2020-10-27,39.95,42.8,1603.0,43.75,1474.0,46.34,0.0,45.48,0.0,41.77,0.0,38.25,0.0
2020-10-28,43.36,41.1,1624.0,41.9,1542.0,45.3,0.0,44.46,0.0,40.83,0.0,37.69,0.0
2020-10-29,44.94,40.65,1632.0,41.5,1552.0,45.14,0.0,44.31,0.0,40.69,0.0,37.5,0.0
2020-10-30,41.58,40.0,1630.0,40.9,1552.0,45.09,0.0,44.26,0.0,40.64,0.0,37.55,0.0
2020-10-31,35.77,40.0,1630.0,40.9,1552.0,45.09,0.0,44.26,0.0,40.64,0.0,37.55,0.0
2020-11-01,27.22,40.0,1630.0,40.9,1552.0,45.09,0.0,44.26,0.0,40.64,0.0,37.55,0.0
2020-11-02,40.89,39.9,1602.0,43.08,0.0,44.26,0.0,40.64,0.0,36.74,0.0,37.64,0.0
2020-11-03,39.02,40.6,1602.0,43.4,0.0,44.87,0.0,41.2,0.0,37.17,0.0,38.08,0.0
2020-11-04,38.8,40.8,1607.0,43.45,0.0,43.36,0.0,39.81,0.0,37.04,0.0,37.95,0.0
2020-11-05,33.99,41.0,1607.0,43.5,0.0,44.65,0.0,41.01,0.0,37.41,0.0,38.33,0.0
2020-11-06,34.98,40.55,1607.0,43.2,0.0,44.41,0.0,40.79,0.0,37.51,0.0,38.43,0.0
2020-11-07,33.53,40.55,1607.0,43.2,0.0,44.41,0.0,40.79,0.0,37.51,0.0,38.43,0.0
2020-11-08,34.64,40.55,1607.0,43.2,0.0,44.41,0.0,40.79,0.0,37.51,0.0,38.43,0.0
2020-11-09,45.62,41.1,1607.0,43.48,0.0,45.03,0.0,41.36,0.0,37.54,0.0,38.46,0.0
2020-11-10,50.67,41.25,1607.0,44.03,0.0,44.76,0.0,41.11,0.0,37.56,0.0,38.48,0.0
2020-11-11,43.3,41.85,1607.0,44.25,0.0,44.72,0.0,41.07,0.0,38.0,0.0,38.93,0.0
2020-11-12,45.35,41.35,1603.0,44.0,1.0,44.22,0.0,40.61,0.0,37.9,0.0,38.83,0.0
2020-11-13,44.52,41.9,1603.0,44.18,1.0,44.12,0.0,40.52,0.0,38.0,0.0,38.93,0.0
2020-11-14,38.11,41.9,1603.0,44.18,1.0,44.12,0.0,40.52,0.0,38.0,0.0,38.93,0.0
2020-11-15,24.14,41.9,1603.0,44.18,1.0,44.12,0.0,40.52,0.0,38.0,0.0,38.93,0.0
2020-11-16,42.48,42.85,1603.0,44.75,1.0,44.77,0.0,41.12,0.0,38.53,0.0,39.47,0.0
2020-11-17,44.75,41.75,1582.0,43.75,6.0,44.35,0.0,40.74,0.0,38.29,0.0,39.22,0.0
2020-11-18,42.46,41.0,1587.0,43.5,6.0,44.25,0.0,40.93,0.0,38.44,0.0,39.37,0.0
2020-11-19,39.08,40.35,1587.0,43.25,8.0,43.43,0.0,39.75,0.0,38.0,0.0,38.92,0.0
2020-11-20,41.3,39.95,1592.0,42.83,8.0,43.5,0.0,39.43,0.0,37.91,0.0,38.83,0.0
2020-11-21,40.25,39.95,1592.0,42.83,8.0,43.5,0.0,39.43,0.0,37.91,0.0,38.83,0.0
2020-11-22,42.0,39.95,1592.0,42.83,8.0,43.5,0.0,39.43,0.0,37.91,0.0,38.83,0.0
2020-11-23,50.51,42.6,1587.0,43.55,8.0,43.65,0.0,41.43,0.0,38.43,0.0,39.36,0.0
2020-11-24,46.68,42.15,1532.0,43.65,8.0,44.22,0.0,40.75,0.0,38.56,0.0,39.49,0.0
2020-11-25,47.34,42.75,1537.0,44.65,12.0,44.71,0.0,41.2,0.0,39.14,0.0,40.08,0.0
2020-11-26,48.16,42.75,1532.0,44.75,12.0,45.0,0.0,40.78,0.0,39.27,0.0,40.21,0.0
2020-11-27,52.56,42.98,1535.0,45.3,12.0,46.15,0.0,40.53,0.0,39.52,0.0,40.47,0.0
2020-11-28,48.07,42.98,1535.0,45.3,12.0,46.15,0.0,40.53,0.0,39.52,0.0,40.47,0.0
2020-11-29,45.44,42.98,1535.0,45.3,12.0,46.15,0.0,40.53,0.0,39.52,0.0,40.47,0.0
2020-11-30,52.23,45.15,1531.0,47.92,12.0,47.5,0.0,41.71,0.0,40.02,0.0,40.98,0.0
2020-12-01,50.36,48.25,15.0,48.08,0.0,42.74,0.0,40.17,0.0,41.14,0.0,43.34,0.0
2020-12-02,49.46,47.2,15.0,47.08,0.0,42.8,0.0,40.13,0.0,41.09,0.0,43.29,0.0
2020-12-03,49.49,46.5,16.0,46.43,0.0,41.76,0.0,39.59,0.0,40.54,0.0,42.71,0.0
2020-12-04,43.36,48.5,31.0,47.28,10.0,44.34,0.0,39.75,0.0,40.7,0.0,42.88,0.0
2020-12-05,45.21,48.5,31.0,47.28,10.0,44.34,0.0,39.75,0.0,40.7,0.0,42.88,0.0
2020-12-06,39.99,48.5,31.0,47.28,10.0,44.34,0.0,39.75,0.0,40.7,0.0,42.88,0.0
2020-12-07,38.02,47.85,31.0,47.5,20.0,43.82,0.0,40.17,0.0,41.13,0.0,43.33,0.0
2020-12-08,27.48,47.2,31.0,47.6,20.0,43.51,0.0,39.89,0.0,40.84,0.0,43.03,0.0
2020-12-09,47.52,47.92,31.0,48.71,30.0,42.5,0.0,40.19,0.0,41.15,0.0,43.35,0.0
2020-12-10,43.42,49.1,36.0,50.01,30.0,43.91,5.0,41.25,0.0,42.23,0.0,44.49,0.0
2020-12-11,37.25,49.0,46.0,50.4,30.0,44.46,5.0,41.4,0.0,42.39,0.0,44.66,0.0
2020-12-12,36.27,49.0,46.0,50.4,30.0,44.46,5.0,41.4,0.0,42.39,0.0,44.66,0.0
2020-12-13,43.19,49.0,46.0,50.4,30.0,44.46,5.0,41.4,0.0,42.39,0.0,44.66,0.0
2020-12-14,46.49,51.0,64.0,52.03,30.0,46.48,5.0,42.65,0.0,43.67,0.0,46.0,0.0
2020-12-15,48.92,54.5,74.0,55.25,32.0,47.25,5.0,43.91,0.0,44.96,0.0,47.35,0.0
2020-12-16,49.34,54.3,110.0,55.08,32.0,45.46,5.0,43.28,0.0,44.31,0.0,46.67,0.0
2020-12-17,56.87,53.55,110.0,53.52,32.0,44.72,15.0,42.31,0.0,43.32,0.0,45.63,0.0
2020-12-18,49.11,52.25,112.0,53.25,32.0,44.08,17.0,42.07,0.0,43.07,0.0,45.37,0.0
2020-12-19,44.26,52.25,112.0,53.25,32.0,44.08,17.0,42.07,0.0,43.07,0.0,45.37,0.0
2020-12-20,43.42,52.25,112.0,53.25,32.0,44.08,17.0,42.07,0.0,43.07,0.0,45.37,0.0
2020-12-21,46.79,52.58,114.0,54.04,32.0,44.14,17.0,42.55,0.0,43.57,0.0,45.89,0.0
2020-12-22,46.71,55.7,124.0,54.85,42.0,45.25,17.0,43.52,0.0,44.56,0.0,46.93,0.0
2020-12-23,46.3,55.39,124.0,55.09,32.0,45.08,17.0,43.91,0.0,44.96,0.0,47.35,0.0
2020-12-24,39.94,54.65,124.0,54.5,32.0,45.2,17.0,44.01,0.0,45.06,0.0,47.45,0.0
2020-12-25,16.04,54.65,124.0,54.5,32.0,45.2,17.0,44.01,0.0,45.06,0.0,47.45,0.0
2020-12-26,32.86,54.65,124.0,54.5,32.0,45.2,17.0,44.01,0.0,45.06,0.0,47.45,0.0
2020-12-27,26.51,54.65,124.0,54.5,32.0,45.2,17.0,44.01,0.0,45.06,0.0,47.45,0.0
2020-12-28,20.04,58.35,114.0,56.5,32.0,44.62,17.0,44.07,0.0,45.12,0.0,47.51,0.0
2020-12-29,38.66,55.0,114.0,54.75,44.0,45.75,20.0,46.0,0.0,44.83,0.0,47.21,0.0
2020-12-30,48.98,56.0,780.0,54.55,801.0,46.25,774.0,46.75,0.0,45.56,0.0,47.98,0.0
2020-12-31,48.66,56.03,780.0,54.68,801.0,46.33,774.0,46.85,0.0,45.66,0.0,48.08,0.0
2021-01-01,42.51,56.03,780.0,54.68,801.0,46.33,774.0,46.85,0.0,45.66,0.0,48.08,0.0
2021-01-02,48.72,56.03,780.0,54.68,801.0,46.33,774.0,46.85,0.0,45.66,0.0,48.08,0.0
2021-01-03,46.93,56.03,780.0,54.68,801.0,46.33,774.0,46.85,0.0,45.66,0.0,48.08,0.0
2021-01-04,59.85,56.3,801.0,48.25,774.0,47.75,0.0,46.54,0.0,49.0,0.0,52.12,0.0
2021-01-05,67.55,55.3,806.0,46.75,776.0,46.25,1.0,45.3,0.0,47.69,0.0,50.57,0.0
2021-01-06,70.6,57.25,806.0,47.5,783.0,47.1,1.0,46.13,0.0,48.56,0.0,50.82,0.0
2021-01-07,88.93,63.35,814.0,51.5,783.0,48.1,1.0,47.11,0.0,49.59,0.0,53.07,0.0
2021-01-08,94.99,63.0,814.0,52.0,784.0,48.35,1.0,47.35,0.0,49.84,0.0,53.12,0.0
2021-01-09,80.66,63.0,814.0,52.0,784.0,48.35,1.0,47.35,0.0,49.84,0.0,53.12,0.0
2021-01-10,66.27,63.0,814.0,52.0,784.0,48.35,1.0,47.35,0.0,49.84,0.0,53.12,0.0
2021-01-11,82.45,62.0,814.0,51.5,782.0,47.85,1.0,46.86,0.0,49.33,0.0,52.57,0.0
2021-01-12,84.25,65.0,813.0,55.75,782.0,48.65,1.0,47.64,0.0,50.15,0.0,53.07,0.0
2021-01-13,89.94,61.05,815.0,50.13,782.0,46.44,1.0,45.47,0.0,47.87,0.0,50.37,0.0
2021-01-14,87.25,58.75,824.0,48.5,782.0,45.0,6.0,46.04,0.0,48.47,0.0,50.07,0.0
2021-01-15,78.42,53.75,857.0,46.4,802.0,43.94,6.0,44.95,0.0,47.33,0.0,49.42,0.0
2021-01-16,67.72,53.75,857.0,46.4,802.0,43.94,6.0,44.95,0.0,47.33,0.0,49.42,0.0
2021-01-17,64.51,53.75,857.0,46.4,802.0,43.94,6.0,44.95,0.0,47.33,0.0,49.42,0.0
2021-01-18,82.08,50.5,870.0,44.5,802.0,42.58,6.0,43.56,0.0,45.87,0.0,49.07,0.0
2021-01-19,76.47,52.2,871.0,45.9,802.0,43.26,6.0,44.25,0.0,46.6,0.0,50.07,0.0
2021-01-20,51.66,52.0,886.0,46.5,817.0,43.55,6.0,44.55,0.0,46.91,0.0,50.82,0.0
2021-01-21,41.64,53.5,884.0,47.25,817.0,43.99,6.0,45.0,0.0,47.38,0.0,51.32,0.0
2021-01-22,41.97,54.5,882.0,48.2,815.0,44.52,6.0,45.54,0.0,47.95,0.0,51.57,0.0
2021-01-23,27.5,54.5,882.0,48.2,815.0,44.52,6.0,45.54,0.0,47.95,0.0,51.57,0.0
2021-01-24,28.73,54.5,882.0,48.2,815.0,44.52,6.0,45.54,0.0,47.95,0.0,51.57,0.0
2021-01-25,59.42,54.38,874.0,47.5,815.0,44.13,6.0,45.15,0.0,47.53,0.0,51.57,0.0
2021-01-26,65.98,52.3,874.0,45.7,815.0,43.25,6.0,45.4,0.0,46.03,0.0,51.57,0.0
2021-01-27,59.77,52.4,884.0,44.4,820.0,43.5,6.0,45.92,0.0,46.55,0.0,51.92,0.0
2021-01-28,55.39,54.0,904.0,46.9,817.0,44.85,6.0,46.77,0.0,47.41,0.0,52.62,0.0
2021-01-29,47.39,52.5,924.0,46.5,822.0,43.75,6.0,47.53,0.0,48.18,0.0,52.77,0.0
2021-01-30,4.19,52.5,924.0,46.5,822.0,43.75,6.0,47.53,0.0,48.18,0.0,52.77,0.0
2021-01-31,1.42,52.5,924.0,46.5,822.0,43.75,6.0,47.53,0.0,48.18,0.0,52.77,0.0
2021-02-01,11.9,43.25,830.0,41.5,27.0,45.59,0.0,46.68,0.0,50.0,0.0,51.5,0.0
2021-02-02,26.34,43.8,830.0,42.25,27.0,45.81,0.0,46.91,0.0,52.5,0.0,52.65,0.0
2021-02-03,36.26,43.75,860.0,42.08,27.0,47.29,0.0,48.43,0.0,53.61,0.0,53.55,0.0
2021-02-04,52.2,44.75,862.0,42.35,32.0,47.9,0.0,49.05,0.0,54.41,0.0,54.35,0.0
2021-02-05,50.99,45.4,863.0,42.85,46.0,49.13,0.0,50.31,0.0,55.31,0.0,55.25,0.0
2021-02-06,36.02,45.4,863.0,42.85,46.0,49.13,0.0,50.31,0.0,55.31,0.0,55.25,0.0
2021-02-07,12.58,45.4,863.0,42.85,46.0,49.13,0.0,50.31,0.0,55.31,0.0,55.25,0.0
2021-02-08,8.3,45.0,863.0,42.9,47.0,50.07,0.0,51.27,0.0,55.86,0.0,55.8,0.0
2021-02-09,7.1,44.5,875.0,43.14,47.0,48.66,0.0,52.93,0.0,55.46,0.0,55.4,0.0
2021-02-10,26.26,44.6,875.0,44.27,49.0,48.8,0.0,53.33,0.0,55.56,0.0,55.5,0.0
2021-02-11,48.0,43.7,883.0,43.5,52.0,47.85,0.0,52.5,0.0,54.86,0.0,54.8,0.0
2021-02-12,36.94,42.58,891.0,42.8,57.0,47.5,0.0,51.75,0.0,55.06,0.0,55.0,0.0
2021-02-13,36.9,42.58,891.0,42.8,57.0,47.5,0.0,51.75,0.0,55.06,0.0,55.0,0.0
2021-02-14,13.38,42.58,891.0,42.8,57.0,47.5,0.0,51.75,0.0,55.06,0.0,55.0,0.0
2021-02-15,14.85,38.85,893.0,40.3,59.0,47.1,0.0,51.78,0.0,54.11,0.0,54.05,0.0
2021-02-16,23.98,39.5,893.0,40.3,64.0,47.24,0.0,51.93,0.0,54.21,0.0,54.15,0.0
2021-02-17,41.93,37.7,920.0,38.2,76.0,46.8,0.0,51.45,0.0,53.91,0.0,53.85,0.0
2021-02-18,36.18,37.5,967.0,37.1,81.0,45.23,0.0,51.15,0.0,53.66,0.0,53.6,0.0
2021-02-19,22.27,36.9,979.0,36.65,81.0,44.82,0.0,50.51,0.0,53.21,0.0,53.15,0.0
2021-02-20,2.19,36.9,979.0,36.65,81.0,44.82,0.0,50.51,0.0,53.21,0.0,53.15,0.0
2021-02-21,5.67,36.9,979.0,36.65,81.0,44.82,0.0,50.51,0.0,53.21,0.0,53.15,0.0
2021-02-22,39.39,40.3,939.0,38.75,81.0,45.41,0.0,51.58,0.0,53.21,0.0,53.15,0.0
2021-02-23,43.65,41.15,944.0,38.5,91.0,46.25,0.0,51.5,5.0,53.76,0.0,53.15,0.0
2021-02-24,24.82,40.2,944.0,38.6,97.0,46.0,0.0,51.22,5.0,53.86,0.0,53.25,0.0
2021-02-25,45.83,40.3,914.0,39.13,97.0,45.92,0.0,51.13,5.0,54.06,0.0,53.45,0.0
2021-02-26,46.09,40.4,914.0,38.6,97.0,43.92,0.0,51.0,5.0,53.31,0.0,52.71,0.0
2021-02-27,29.24,40.4,914.0,38.6,97.0,43.92,0.0,51.0,5.0,53.31,0.0,52.71,0.0
2021-02-28,18.53,40.4,914.0,38.6,97.0,43.92,0.0,51.0,5.0,53.31,0.0,52.71,0.0
2021-03-01,42.24,37.9,97.0,44.5,0.0,51.1,10.0,53.66,0.0,53.06,0.0,54.1,0.0
2021-03-02,52.67,38.6,124.0,44.16,0.0,50.6,10.0,53.36,0.0,52.76,0.0,53.8,0.0
2021-03-03,53.24,39.35,131.0,44.65,17.0,51.25,15.0,53.41,0.0,52.81,0.0,53.85,0.0
2021-03-04,55.43,40.9,145.0,45.35,17.0,51.5,15.0,53.76,0.0,53.16,0.0,54.2,0.0
2021-03-05,52.45,41.2,145.0,45.63,19.0,52.0,17.0,54.36,0.0,53.75,0.0,54.8,0.0
2021-03-06,45.07,41.2,145.0,45.63,19.0,52.0,17.0,54.36,0.0,53.75,0.0,54.8,0.0
2021-03-07,47.05,41.2,145.0,45.63,19.0,52.0,17.0,54.36,0.0,53.75,0.0,54.8,0.0
2021-03-08,54.43,41.6,146.0,46.0,19.0,51.61,17.0,54.76,0.0,54.15,0.0,55.21,0.0
2021-03-09,56.88,42.33,146.0,46.84,19.0,52.45,17.0,55.66,0.0,55.04,0.0,56.12,0.0
2021-03-10,55.87,43.5,146.0,48.01,19.0,54.01,17.0,56.66,0.0,56.03,0.0,57.13,0.0
2021-03-11,40.76,43.64,147.0,48.24,19.0,54.39,17.0,57.36,0.0,56.72,0.0,57.84,0.0
2021-03-12,40.16,43.71,147.0,49.23,19.0,55.26,17.0,57.96,0.0,57.31,0.0,58.44,0.0
2021-03-13,27.75,43.71,147.0,49.23,19.0,55.26,17.0,57.96,0.0,57.31,0.0,58.44,0.0
2021-03-14,24.54,43.71,147.0,49.23,19.0,55.26,17.0,57.96,0.0,57.31,0.0,58.44,0.0
2021-03-15,47.59,43.71,147.0,49.1,19.0,55.7,17.0,57.71,0.0,57.07,0.0,58.19,0.0
2021-03-16,34.51,42.65,154.0,47.93,19.0,52.97,17.0,56.71,0.0,56.08,0.0,57.18,0.0
2021-03-17,17.35,42.9,155.0,48.0,19.0,53.86,17.0,56.81,0.0,56.18,0.0,57.28,0.0
2021-03-18,32.77,42.69,155.0,47.89,20.0,54.64,17.0,57.31,0.0,56.67,0.0,57.78,0.0
2021-03-19,29.66,42.5,155.0,47.18,20.0,54.35,17.0,57.06,0.0,56.42,0.0,57.53,0.0
2021-03-20,22.19,42.5,155.0,47.18,20.0,54.35,17.0,57.06,0.0,56.42,0.0,57.53,0.0
2021-03-21,30.28,42.5,155.0,47.18,20.0,54.35,17.0,57.06,0.0,56.42,0.0,57.53,0.0
2021-03-22,55.79,42.84,152.0,48.54,20.0,56.09,19.0,58.31,0.0,57.66,0.0,58.79,0.0
2021-03-23,64.47,42.23,284.0,48.25,20.0,55.03,19.0,58.31,0.0,57.66,0.0,58.79,0.0
2021-03-24,64.82,42.6,305.0,47.9,30.0,55.25,19.0,58.51,0.0,57.86,0.0,58.99,0.0
2021-03-25,66.35,43.1,435.0,47.85,65.0,54.42,19.0,58.05,0.0,58.54,0.0,59.69,0.0
2021-03-26,60.31,43.25,474.0,48.5,65.0,55.5,19.0,59.04,0.0,59.54,0.0,60.71,0.0
2021-03-27,41.11,43.25,474.0,48.5,65.0,55.5,19.0,59.04,0.0,59.54,0.0,60.71,0.0
2021-03-28,38.6,43.25,474.0,48.5,65.0,55.5,19.0,59.04,0.0,59.54,0.0,60.71,0.0
2021-03-29,45.69,45.0,574.0,48.8,65.0,56.5,19.0,59.53,0.0,60.04,0.0,61.21,0.0
2021-03-30,53.53,47.15,1206.0,49.9,792.0,57.1,837.0,59.88,0.0,60.39,0.0,61.57,0.0
2021-03-31,55.16,48.5,1206.0,51.25,792.0,58.65,837.0,60.47,0.0,60.98,0.0,62.18,0.0
2021-04-01,52.12,52.25,817.0,59.25,837.0,61.26,0.0,61.78,0.0,62.99,0.0,58.0,0.0
2021-04-02,51.0,52.25,817.0,59.25,837.0,61.26,0.0,61.78,0.0,62.99,0.0,58.0,0.0
2021-04-03,35.18,52.25,817.0,59.25,837.0,61.26,0.0,61.78,0.0,62.99,0.0,58.0,0.0
2021-04-04,27.74,52.25,817.0,59.25,837.0,61.26,0.0,61.78,0.0,62.99,0.0,58.0,0.0
2021-04-05,44.55,52.25,817.0,59.25,837.0,61.26,0.0,61.78,0.0,62.99,0.0,58.0,0.0
2021-04-06,55.97,54.0,817.0,61.0,838.0,63.24,0.0,63.77,0.0,65.02,0.0,59.64,0.0
